ticker,cex,symbolToken,scToken,decToken,tickerPair,symbolPair,scPair,decPair,chain,favorite,dex_metax_ctd,dex_metax_dtc,dex_metax_pnl,dex_jumpx_ctd,dex_jumpx_dtc,dex_jumpx_pnl,dex_kyber_ctd,dex_kyber_dtc,dex_kyber_pnl,dex_okx_ctd,dex_okx_dtc,dex_okx_pnl,dex_krystal_ctd,dex_krystal_dtc,dex_krystal_pnl,feeWd_token_usdt,feeWd_pair_usdt,wd_token_ok,dp_pair_ok
"0G","binance","0GUSDT","0x4b948d64de1f71fcd12fb586f4c776421a35b3ee","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.037","0.01","1","1"
"HOME","binance","HOMEUSDT","0x4bfaa776991e85e5f8b1255461cbbd216cfc714f","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.88","0.01","1","1"
"ILV","binance","ILVUSDT","0x4d5ac5cc4f8abdf2ec2cb986c00c382369f787d4","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.0052","0.01","1","1"
"COMP","binance","COMPUSDT","0x52ce071bd9b1c4b00a0b92d298c512478cad67e8","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.001","0.01","1","1"
"SOL","binance","SOLUSDT","0x570a5d26f7765ecb712c0924e4de545b89fd43df","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.00021","0.01","1","1"
"FORM","binance","FORMUSDT","0x5b73a93b4e5e4f1fd27d8b3f8c97d69908b5e284","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.075","0.01","1","1"
"MUBARAK","binance","MUBARAKUSDT","0x5c85d6c6825ab4032337f11ee92a72df936b46f6","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","1.49","0.01","1","1"
"HIGH","binance","HIGHUSDT","0x5f4bde007dc06b867f86ebfe4802e34a1ffeed63","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.14","0.01","1","1"
"HEMI","binance","HEMIUSDT","0x5ffd0eadc186af9512542d0d5e5eafc65d5afc5b","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","2.74","0.01","1","1"
"BEAMX","binance","BEAMXUSDT","0x62d0a8458ed7719fdaf978fe5929c6d342b0bfce","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","10","0.01","1","1"
"SAND","binance","SANDUSDT","0x67b725d7e342d7b611fa85e859df9697d9378b2e","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.24","0.01","1","1"
"DODO","binance","DODOUSDT","0x67ee3cb086f8a16f34bee3ca72fad36f7db929e2","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","1.27","0.01","1","1"
"ADX","binance","ADXUSDT","0x6bff4fb161347ad7de4a625ae5aa3a1ca7077819","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.28","0.01","1","1"
"BROCCOLI714","binance","BROCCOLI714USDT","0x6d5ad1592ed9d6d1df9b93c793ab759573ed6714","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","1.45","0.01","1","1"
"DEXE","binance","DEXEUSDT","0x6e88056e8376ae7709496ba64d37fa2f8015ce3e","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.0025","0.01","1","1"
"ARPA","binance","ARPAUSDT","0x6f769e65c14ebd1f68817f5f1dcdb61cfa2d6f7e","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","2","0.01","1","1"
"VET","binance","VETUSDT","0x6fdcdfef7c496407ccb0cec90f9c5aaa1cc8d888","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","2.7","0.01","1","1"
"BTC","binance","BTCUSDT","0x7130d2a12b9bcbfae4f2634d864a1ee1ce3ead9c","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","2.8e-7","0.01","1","1"
"GLMR","binance","GLMRUSDT","0x76f3ce6af26de7a9854dbd153acd8f46a2cf5133","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","1.66","0.01","1","1"
"TREE","binance","TREEUSDT","0x77146784315ba81904d654466968e3a7c196d1f3","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.0001","0.01","1","1"
"LAZIO","binance","LAZIOUSDT","0x77d547256a2cd95f32f67ae0313e450ac200648d","8","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.03","0.01","1","1"
"MIRA","binance","MIRAUSDT","0x7839fbfd09dae4d0f15bfb36b8f16f7898fbe684","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.24","0.01","1","1"
"BMT","binance","BMTUSDT","0x7d814b9ed370ec0a502edc3267393bf62d891b62","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","1.21","0.01","1","1"
"PROVE","binance","PROVEUSDT","0x7ddf164cecfddd0f992299d033b5a11279a15929","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.075","0.01","1","1"
"BEL","binance","BELUSDT","0x8443f091997f06a61670b735ed92734f5628692f","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.2","0.01","1","1"
"ALT","binance","ALTUSDT","0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","2.7","0.01","1","1"
"SIGN","binance","SIGNUSDT","0x868fced65edbf0056c4163515dd840e9f287a4c3","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.35","0.01","1","1"
"TST","binance","TSTUSDT","0x86bb94ddd16efc8bc58e6b056e8df71d9e666429","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","2.1","0.01","1","1"
"QI","binance","QIUSDT","0x8729438eb15e2c8b576fcc6aecda6a148776c0f5","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","12","0.01","0","1"
"YFI","binance","YFIUSDT","0x88f1a5ae2a3bf98aeaf342d26b30a79438c9142e","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.0000073","0.01","1","1"
"USDC","binance","USDCUSDT","0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0","0.01","1","1"
"AXL","binance","AXLUSDT","0x8b1f4432f943c465a973fedc6d7aa50fc96f1f65","6","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.39","0.01","1","1"
"USD1","binance","USD1USDT","0x8d0d000ee44948fc98c9b98a4fa4921476f08b0d","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0","0.01","1","1"
"MITO","binance","MITOUSDT","0x8e1e6bf7e13c400269987b65ab2b5724b016caef","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","1","0.01","1","1"
"D","binance","DUSDT","0x8fb238058e71f828f505582e65b1d14f8cf52067","6","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","3.27","0.01","1","1"
"BCH","binance","BCHUSDT","0x8ff795a6f4d97e7887c79bea79aba5cc76444adf","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.00004","0.01","1","1"
"HUMA","binance","HUMAUSDT","0x92516e0ddf1ddbf7fab1b79cac26689fdc5ba8e6","6","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","1.09","0.01","1","1"
"SUSHI","binance","SUSHIUSDT","0x947950bcc74888a40ffa2593c5798f11fc9124c4","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.097","0.01","1","1"
"IOTX","binance","IOTXUSDT","0x9678e42cebeb63f23197d726b29b1cb20d0064e5","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","3.52","0.01","1","1"
"COS","binance","COSUSDT","0x96dd399f9c3afda1f194182f71600f1b65946501","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","11","0.01","1","1"
"CGPT","binance","CGPTUSDT","0x9840652dc04fb9db2c43853633f0f62be6f00f98","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.93","0.01","1","1"
"DIA","binance","DIAUSDT","0x99956d38059cf7beda96ec91aa7bb2477e0901dd","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.11","0.01","1","1"
"SNX","binance","SNXUSDT","0x9ac983826058b8a9c7aa1c9171441191232e8404","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.063","0.01","1","1"
"OGN","binance","OGNUSDT","0x9c1962e0ac2a370ab4c4f4eecba6483d8764c4b2","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.83","0.01","1","1"
"G","binance","GUSDT","0x9c7beba8f6ef6643abd725e45a4e8387ef260649","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","4.75","0.01","1","1"
"KERNEL","binance","KERNELUSDT","0x9ecaf80c1303cca8791afbc0ad405c8a35e8d9f1","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.19","0.01","1","1"
"TKO","binance","TKOUSDT","0x9f589e3eabe42ebc94a44727b3f3531c0c877809","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.36","0.01","1","1"
"POND","binance","PONDUSDT","0xa1428370f540b4c4e319224165ecae513a391f77","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","8.27","0.01","1","1"
"QKC","binance","QKCUSDT","0xa1434f1fc3f437fa33f7a781e041961c0205b5da","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","6.17","0.01","1","1"
"SUN","binance","SUNUSDT","0xa1e6c58d503e4eee986167f45a063853cefe08c3","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","1.01","0.01","1","1"
"ATA","binance","ATAUSDT","0xa2120b9e674d3fc3875f415a7df52e382f141225","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","1.91","0.01","0","1"
"OPEN","binance","OPENUSDT","0xa227cc36938f0c9e09ce0e64dfab226cad739447","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.11","0.01","1","1"
"HOOK","binance","HOOKUSDT","0xa260e12d2b924cb899ae80bb58123ac3fee1e2f0","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","1.47","0.01","1","1"
"WBETH","binance","WBETHUSDT","0xa2e3356610840701bdf5611a53974510ae27e2e1","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.0000082","0.01","1","1"
"AEUR","binance","AEURUSDT","0xa40640458fbc27b6eefedea1e9c9e17d4cee7a21","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.017","0.01","1","1"
"SYN","binance","SYNUSDT","0xa4080f1778e69467e905b8d6f72f6e441f9e9484","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.38","0.01","1","1"
"SANTOS","binance","SANTOSUSDT","0xa64455a4553c9034236734faddaddbb64ace4cc7","8","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.019","0.01","1","1"
"BONK","binance","BONKUSDT","0xa697e272a73744b343528c3bc4702f2565b2f422","5","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","6000","0.01","1","1"
"CTK","binance","CTKUSDT","0xa8c2b8eec3d368c0253ad3dae65a5f2bbb89c929","6","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.12","0.01","1","1"
"SOMI","binance","SOMIUSDT","0xa9616e5e23ec1582c2828b025becf3ef610e266f","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.12","0.01","1","1"
"FF","binance","FFUSDT","0xac23b90a79504865d52b49b327328411a23d4db2","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.26","0.01","1","1"
"ALICE","binance","ALICEUSDT","0xac51066d7bec65dc4589368da368b212745d63e8","6","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.17","0.01","1","1"
"BAND","binance","BANDUSDT","0xad6caeb32cd2c308980a548bd0bc5aa4306c6c18","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.087","0.01","1","1"
"COTI","binance","COTIUSDT","0xadbaf88b39d37dc68775ed1541f1bf83a5a45feb","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","1.49","0.01","1","1"
"C98","binance","C98USDT","0xaec945e04baf28b135fa7c640f624f8d90f1c3a6","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.67","0.01","1","1"
"PROM","binance","PROMUSDT","0xaf53d56ff99f1322515e54fdde93ff8b3b7dafd5","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.017","0.01","1","1"
"FLUX","binance","FLUXUSDT","0xaff9084f2374585879e8b434c399e29e80cce635","8","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.4","0.01","1","1"
"STG","binance","STGUSDT","0xb0d502e938ed5f4df2e681fe6e419ff29631d62b","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.096","0.01","1","1"
"DUSK","binance","DUSKUSDT","0xb2bd0749dbe21f623d9baba856d3b0f0e1bfec9c","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.18","0.01","1","1"
"USDP","binance","USDPUSDT","0xb3c11196a4f3b1da7c23d9fb0a3dde9c6340934f","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.2","0.01","1","1"
"PENDLE","binance","PENDLEUSDT","0xb3ed0a426155b79b898849803e3b36552f7ed507","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.015","0.01","1","1"
"TRU","binance","TRUUSDT","0xb4fcdcb8a0b29247466720ff81587d1a6f4fc4d7","8","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","3.75","0.01","1","1"
"ZIL","binance","ZILUSDT","0xb86abcb37c3a4b64f74f59301aff131a1becc787","12","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","4.75","0.01","1","1"
"NEWT","binance","NEWTUSDT","0xb8a677e6d805c8d743e6f14c8bc9c19305b5defc","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.27","0.01","1","1"
"AI","binance","AIUSDT","0xbda011d7f8ec00f66c1923b049b94c67d148d8b2","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.96","0.01","1","1"
"UNI","binance","UNIUSDT","0xbf5140a22578168fd562dccf235e5d43a02ce9b1","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.0054","0.01","1","1"
